step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud,FLAG,timestamp
274,TRANSFER,129277.6669602022,C2698,155133.20035224262,25855.533392040423,M5717,9072.267120085442,138349.93408028764,0,0,2025-05-09 22:51:14
274,TRANSFER,394.533307732229,C2125,3631.355218439257,3236.821910707028,M9725,36364.24863483174,36758.78194256397,0,0,2025-05-09 22:51:14
274,DEBIT,207.5756603568683,C7459,749.8049236394709,542.2292632826026,M4648,555.928352038354,763.5040123952223,0,0,2025-05-09 22:51:14
274,DEBIT,715.9466863642887,C6916,1188.0849084267934,472.1382220625047,M7682,8167.568597001346,8883.515283365634,0,0,2025-05-09 22:51:14
274,TRANSFER,253.49445592874073,C7366,1316.4326948787952,1062.9382389500545,M3875,2732.623749962021,2986.1182058907616,0,0,2025-05-09 22:51:14
274,PAYMENT,622.7856775392547,C1985,4423.5551651662845,3800.76948762703,M6721,28008.786547491178,28631.57222503043,0,0,2025-05-09 22:51:14
274,CASH_OUT,898.4280578405466,C2405,2071.0940497533275,1172.665991912781,M4064,33687.52997252976,34585.958030370304,0,0,2025-05-09 22:51:14
274,CASH_OUT,385.8136695933114,C3397,498.63719827053274,112.82352867722136,M4862,41279.190325920354,41665.00399551367,0,0,2025-05-09 22:51:14
274,PAYMENT,890.3452382288594,C9727,927.6864594221423,37.34122119328288,M8406,43774.49566151228,44664.84089974114,0,0,2025-05-09 22:51:14
274,CASH_OUT,55.84492779075022,C9058,510.6672533819125,454.82232559116227,M6387,41402.83391651285,41458.6788443036,0,0,2025-05-09 22:51:14
274,TRANSFER,272653.31764053425,C3784,327183.98116864107,54530.663528106816,M4792,9553.777926220131,282207.0955667544,1,1,2025-05-09 22:51:14
274,PAYMENT,904.0574793833443,C2002,2098.520319426225,1194.4628400428805,M4206,27529.364541096245,28433.42202047959,0,0,2025-05-09 22:51:14
274,TRANSFER,81747.93691102725,C1989,98097.5242932327,16349.587382205442,M2355,34735.71789737965,116483.65480840689,0,0,2025-05-09 22:51:14
274,TRANSFER,759.8101244470333,C7881,4444.577911100783,3684.7677866537497,M3004,12718.150112144527,13477.96023659156,0,0,2025-05-09 22:51:14
274,CASH_OUT,205.53335518969996,C9523,1696.917247666733,1491.383892477033,M3284,42039.978714951496,42245.512070141194,0,0,2025-05-09 22:51:14
274,CASH_OUT,53569.508274509135,C3056,64283.40992941096,10713.901654901827,M3616,20565.73162532278,74135.23989983191,0,0,2025-05-09 22:51:14
274,CASH_OUT,105.65633059363195,C2769,543.0505930744994,437.39426248086744,M6074,8335.624942277464,8441.281272871096,0,0,2025-05-09 22:51:14
274,TRANSFER,191.0330114411307,C3106,1628.890369930492,1437.8573584893613,M9686,15037.906570755527,15228.939582196657,0,0,2025-05-09 22:51:14
274,CASH_OUT,125334.36474415443,C7620,150401.2376929853,25066.872948830875,M7682,19877.60662295424,145211.97136710866,0,0,2025-05-09 22:51:14
274,CASH_OUT,325.83185441776544,C6899,2956.684704776025,2630.8528503582593,M7108,6187.921134500124,6513.7529889178895,0,0,2025-05-09 22:51:14
274,TRANSFER,348.7889366214913,C9573,3027.0156498078436,2678.2267131863523,M1613,36950.23235082505,37299.021287446536,0,0,2025-05-09 22:51:14
274,PAYMENT,596.5616809597958,C8147,4521.775852335968,3925.214171376172,M2895,36305.80032378776,36902.36200474755,0,0,2025-05-09 22:51:14
274,DEBIT,929.1504625628495,C7866,1222.8218318101422,293.67136924729266,M3363,14383.699742597406,15312.850205160255,0,0,2025-05-09 22:51:14
274,PAYMENT,668.064418944312,C8952,3761.9799918493613,3093.9155729050494,M8729,49541.983750654654,50210.048169598966,0,0,2025-05-09 22:51:14
274,CASH_OUT,576.5447296576426,C8790,2517.9232819184235,1941.378552260781,M4879,14174.807962791192,14751.352692448834,0,0,2025-05-09 22:51:14
274,CASH_OUT,77599.81680123681,C7432,93119.78016148417,15519.963360247362,M9886,23793.280883169904,101393.09768440672,0,0,2025-05-09 22:51:14
274,PAYMENT,550.2547402867924,C4165,5108.451025950602,4558.19628566381,M2355,37458.19565225562,38008.450392542414,0,0,2025-05-09 22:51:14
274,PAYMENT,40.93354434259438,C8467,75.10345459705908,34.1699102544647,M6583,43703.619889651025,43744.55343399362,0,0,2025-05-09 22:51:14
274,TRANSFER,264.8031175955275,C7640,1820.9106636876093,1556.1075460920817,M6946,11250.535569163922,11515.338686759449,0,0,2025-05-09 22:51:14
274,CASH_OUT,9.569356456226751,C4105,30.96911111240334,21.39975465617659,M5573,41007.021013760954,41016.59037021718,0,1,2025-05-09 22:51:14
274,DEBIT,661.4026625465355,C2784,4237.43329996201,3576.0306374154748,M7047,668.2790777691295,1329.681740315665,0,0,2025-05-09 22:51:14
274,PAYMENT,584.8229662488728,C4256,3846.7129849319435,3261.8900186830706,M5850,10405.264898758736,10990.087865007608,0,0,2025-05-09 22:51:14
274,DEBIT,18.148437046232914,C5722,70.47855317483274,52.330116128599826,M2634,15351.758004729276,15369.906441775509,0,0,2025-05-09 22:51:14
274,TRANSFER,799.304013580297,C8956,6019.728401095701,5220.424387515404,M9315,48953.22242278847,49752.52643636877,0,0,2025-05-09 22:51:14
274,CASH_OUT,697.3603490654999,C6096,1053.5900729061664,356.22972384066645,M7997,25298.75437178407,25996.11472084957,0,0,2025-05-09 22:51:14
274,TRANSFER,636.2447729115585,C9145,2548.9971678916068,1912.7523949800484,M4022,1053.602414753585,1689.8471876651433,0,0,2025-05-09 22:51:14
274,CASH_OUT,603.7243402297248,C2978,4554.506665903463,3950.782325673738,M9286,18088.53792712441,18692.262267354134,0,0,2025-05-09 22:51:14
274,CASH_OUT,821.3465082685021,C2396,7828.462301290371,7007.115793021869,M5387,11915.823407833415,12737.169916101917,0,0,2025-05-09 22:51:14
274,CASH_OUT,442.819718808994,C4560,3007.617268873105,2564.797550064111,M4364,24760.160456348134,25202.98017515713,0,0,2025-05-09 22:51:14
274,DEBIT,520.8743794412069,C2415,4014.2928557831683,3493.4184763419617,M1056,29014.014841679247,29534.889221120455,0,0,2025-05-09 22:51:14
274,CASH_OUT,356.61252599094325,C6553,357.5732024955988,0.9606765046555665,M9812,32824.08637819819,33180.698904189136,0,0,2025-05-09 22:51:14
274,DEBIT,476.62595701940296,C5291,4189.770097568817,3713.144140549414,M8710,29397.636880960337,29874.26283797974,0,0,2025-05-09 22:51:14
274,PAYMENT,821.6003778264643,C7589,7217.079253868224,6395.4788760417605,M8183,40029.45098216803,40851.0513599945,0,0,2025-05-09 22:51:14
274,PAYMENT,614.9118804496148,C4354,3338.8941312377997,2723.982250788185,M1832,124.4369668152112,739.3488472648261,0,0,2025-05-09 22:51:14
274,CASH_OUT,266021.9955157768,C2516,319226.39461893216,53204.39910315536,M1062,49081.98359888852,315103.9791146653,1,1,2025-05-09 22:51:14
274,DEBIT,741.6197233919996,C9399,4602.841001341887,3861.2212779498873,M8307,42538.791858099015,43280.41158149102,0,0,2025-05-09 22:51:14
274,DEBIT,220.1534841369796,C4421,1518.3843650273898,1298.2308808904102,M9182,46555.82998517246,46775.98346930944,0,0,2025-05-09 22:51:14
274,PAYMENT,701.2222097361114,C3326,3934.645289010238,3233.4230792741264,M6916,11916.67293780213,12617.895147538242,0,0,2025-05-09 22:51:14
274,TRANSFER,786.4740369226015,C7831,6742.988876691759,5956.514839769157,M2735,4023.8678916266144,4810.341928549216,0,0,2025-05-09 22:51:14
274,DEBIT,919.7921137769698,C8659,6952.59691055451,6032.80479677754,M2592,7096.356643544465,8016.148757321435,0,0,2025-05-09 22:51:14
274,PAYMENT,4.964105032593837,C5152,18.57883466234565,13.614729629751812,M1557,8618.002983156242,8622.967088188836,0,1,2025-05-09 22:51:14
274,TRANSFER,343.5853275649182,C5503,1568.413953935104,1224.8286263701857,M2917,1647.9747756841855,1991.5601032491036,0,0,2025-05-09 22:51:14
274,PAYMENT,617.6898979371656,C1611,2402.8672712845973,1785.1773733474317,M6398,42111.436316918014,42729.12621485518,0,0,2025-05-09 22:51:14
274,CASH_OUT,500.7964274051084,C9023,4286.814093394042,3786.017665988934,M3701,847.0713180466715,1347.86774545178,0,0,2025-05-09 22:51:14
274,DEBIT,158.9587314247854,C7646,484.54963123395555,325.59089980917014,M2885,6678.894936805901,6837.853668230687,0,0,2025-05-09 22:51:14
274,TRANSFER,832.693403086868,C4849,8052.547609835415,7219.854206748547,M6988,3395.7666112194975,4228.460014306365,0,0,2025-05-09 22:51:14
274,CASH_OUT,774.8764197223987,C1905,7140.334847588611,6365.458427866212,M9955,49411.82884731165,50186.70526703405,0,0,2025-05-09 22:51:14
274,PAYMENT,4.419429968124487,C5114,7.02295520217839,2.603525234053903,M7538,9201.4133291001,9205.832759068224,0,1,2025-05-09 22:51:14
274,DEBIT,519.4691049761987,C5466,2909.580852546887,2390.1117475706883,M1296,6669.301822590179,7188.770927566377,0,0,2025-05-09 22:51:14
274,TRANSFER,841.8556190477565,C8936,2650.6004073663216,1808.744788318565,M1472,17084.037841604506,17925.893460652263,0,0,2025-05-09 22:51:14
274,CASH_OUT,64.51587150740085,C3019,314.1040624456086,249.58819093820773,M2877,26530.262489963814,26594.778361471213,0,0,2025-05-09 22:51:14
274,TRANSFER,801.7010882835691,C3126,7189.439832453552,6387.738744169983,M7126,22369.414462545566,23171.115550829134,0,0,2025-05-09 22:51:14
274,TRANSFER,702.7988082199929,C4619,5725.050306475019,5022.2514982550265,M3908,14375.896081758776,15078.69488997877,0,0,2025-05-09 22:51:14
274,PAYMENT,600.6324658714846,C8713,4850.867742141043,4250.235276269558,M9007,27075.3583984357,27675.990864307183,0,0,2025-05-09 22:51:14
274,PAYMENT,315.9735854544878,C6469,2955.4370730370056,2639.4634875825177,M7043,13249.089926973624,13565.06351242811,0,0,2025-05-09 22:51:14
274,CASH_OUT,404.4127851170631,C9451,1202.9430104447395,798.5302253276764,M9563,32157.75135719075,32562.164142307814,0,0,2025-05-09 22:51:14
274,CASH_OUT,559.1715784105411,C3005,872.5465166054473,313.37493819490624,M6831,17098.260210221157,17657.431788631697,0,0,2025-05-09 22:51:14
274,DEBIT,710.2665324097939,C2871,1189.4673180963516,479.20078568655777,M8716,13601.415514423137,14311.682046832932,0,0,2025-05-09 22:51:14
274,CASH_OUT,106366.19473817448,C7007,127639.43368580937,21273.23894763489,M1700,34452.63915113688,140818.83388931135,0,1,2025-05-09 22:51:14
274,PAYMENT,796.1644103232082,C1941,5475.280979828477,4679.116569505269,M6863,14929.971513134393,15726.135923457601,0,0,2025-05-09 22:51:14
274,TRANSFER,730.825715073386,C7519,3004.7592293856283,2273.933514312242,M3239,15995.29676026113,16726.122475334516,0,0,2025-05-09 22:51:14
274,CASH_OUT,624.207982523395,C5333,5083.7648309450715,4459.5568484216765,M9766,21427.036608426315,22051.24459094971,0,0,2025-05-09 22:51:14
274,DEBIT,508.8041626229198,C2142,989.4600469930792,480.6558843701594,M9978,28162.47407237995,28671.278235002872,0,0,2025-05-09 22:51:14
274,PAYMENT,419.9910161746058,C9013,3525.7447007079877,3105.753684533382,M1494,10919.220271749202,11339.211287923808,0,0,2025-05-09 22:51:14
274,TRANSFER,179095.55431012495,C1675,214914.66517214992,35819.11086202497,M5330,43121.92399468775,222217.47830481268,0,0,2025-05-09 22:51:14
274,TRANSFER,301.0500102598562,C1682,371.8272979687616,70.77728770890542,M5868,19514.85326497378,19815.903275233635,0,0,2025-05-09 22:51:14
274,DEBIT,6.1304441689751705,C8760,32.790106985629635,26.659662816654464,M6473,5694.284538406313,5700.414982575288,0,1,2025-05-09 22:51:14
274,DEBIT,673.525793088984,C9413,3288.306011836134,2614.7802187471502,M1717,31111.408725211302,31784.934518300288,0,0,2025-05-09 22:51:14
274,CASH_OUT,808.935974343933,C3075,2928.6608622141725,2119.7248878702394,M6749,272.53880311717273,1081.4747774611058,0,0,2025-05-09 22:51:14
274,CASH_OUT,316.82424086240457,C9998,417.3323400379013,100.50809917549674,M3264,8858.529410118897,9175.353650981302,0,0,2025-05-09 22:51:14
274,TRANSFER,957.44966570174,C6558,4251.242700498105,3293.7930347963647,M4526,5826.407486672841,6783.85715237458,0,0,2025-05-09 22:51:14
274,DEBIT,368.0516230745965,C8952,528.9619337319243,160.91031065732784,M5630,31950.05164397742,32318.103267052014,0,0,2025-05-09 22:51:14
274,CASH_OUT,291.99827016550864,C6141,2019.1136457951443,1727.1153756296358,M9292,7352.0558900399155,7644.0541602054245,0,0,2025-05-09 22:51:14
274,CASH_OUT,725.0662413869873,C5967,4302.594562437837,3577.52832105085,M4162,46173.632384824574,46898.69862621156,0,0,2025-05-09 22:51:14
274,DEBIT,953.5236197335992,C9493,6285.841919955392,5332.318300221793,M7279,40531.61376007906,41485.13737981266,0,0,2025-05-09 22:51:14
274,DEBIT,240.5149312030669,C9134,1329.7462148398656,1089.2312836367987,M9869,49159.52770170767,49400.04263291074,0,0,2025-05-09 22:51:14
274,PAYMENT,68.03973321128015,C5585,299.49819029774596,231.4584570864658,M4052,46438.90899115093,46506.948724362206,0,0,2025-05-09 22:51:14
274,CASH_OUT,347.56356988742226,C8919,2529.537976734464,2181.974406847042,M1229,44018.41443172903,44365.97800161645,0,0,2025-05-09 22:51:14
274,DEBIT,287.3618378581079,C1065,374.76424703101236,87.40240917290447,M6879,22497.94876904252,22785.310606900628,0,0,2025-05-09 22:51:14
274,PAYMENT,922.8904667990666,C6323,1480.9205763471646,558.0301095480979,M4821,20059.462583398745,20982.353050197813,0,0,2025-05-09 22:51:14
274,TRANSFER,61271.73527640301,C1716,73526.0823316836,12254.347055280596,M8497,22369.651555660723,83641.38683206373,0,0,2025-05-09 22:51:14
274,TRANSFER,337.4623446386079,C9800,3090.0600862715,2752.5977416328924,M2979,34012.591035870995,34350.053380509606,0,0,2025-05-09 22:51:14
274,PAYMENT,45.52817405398784,C8090,193.83652150246894,148.3083474484811,M2557,8854.609340514586,8900.137514568574,0,0,2025-05-09 22:51:14
274,PAYMENT,204.07605625482256,C6493,1630.599161807557,1426.5231055527345,M7755,35659.34796683705,35863.42402309187,0,0,2025-05-09 22:51:14
274,DEBIT,595.998045992357,C8161,3383.303549409956,2787.3055034175986,M2192,44042.83635543722,44638.83440142957,0,0,2025-05-09 22:51:14
274,PAYMENT,157.6986174217469,C7723,637.2806292039597,479.5820117822128,M6950,24903.665036588114,25061.36365400986,0,0,2025-05-09 22:51:14
274,CASH_OUT,442.3142938975092,C9292,2497.7714181969004,2055.457124299391,M4314,47481.22431937343,47923.53861327094,0,0,2025-05-09 22:51:14
274,CASH_OUT,984.6790105871706,C2444,9244.588242404883,8259.909231817712,M9485,11637.605260447459,12622.28427103463,0,0,2025-05-09 22:51:14
274,DEBIT,137.58747636612094,C6666,1084.6709499803865,947.0834736142656,M5235,38638.183894281734,38775.77137064785,0,0,2025-05-09 22:51:14
274,PAYMENT,13908.859455220803,C7705,16690.631346264963,2781.77189104416,M8403,26345.088470248178,40253.94792546898,0,0,2025-05-09 22:51:14
274,DEBIT,993.9221731555351,C4740,5434.791120842825,4440.86894768729,M9493,4481.258043109931,5475.180216265467,0,0,2025-05-09 22:51:14
274,TRANSFER,898.8059028899106,C6965,3621.3462293352745,2722.540326445364,M1880,25774.502262176862,26673.308165066774,0,0,2025-05-09 22:51:14
274,TRANSFER,242788.37795136808,C9838,291346.0535416417,48557.675590273604,M8237,14828.009799034331,257616.3877504024,1,1,2025-05-09 22:51:14
274,DEBIT,694.8849312447835,C4676,3887.7131536752113,3192.8282224304276,M4983,2266.59382214347,2961.4787533882536,0,0,2025-05-09 22:51:14
274,CASH_OUT,187480.54266689162,C6832,224976.65120026993,37496.10853337831,M4228,32699.5758805633,220180.1185474549,0,1,2025-05-09 22:51:14
274,DEBIT,501.7508900852049,C7580,4945.842475903219,4444.091585818014,M2056,25905.33869920248,26407.089589287683,0,0,2025-05-09 22:51:14
274,PAYMENT,910.9688303426602,C5817,2407.182691287922,1496.2138609452618,M7413,10995.403316435353,11906.372146778014,0,0,2025-05-09 22:51:14
274,TRANSFER,155.04511172373043,C3203,1393.1317139720536,1238.0866022483233,M3603,21981.151860539405,22136.196972263137,0,0,2025-05-09 22:51:14
274,DEBIT,168.07232017176827,C3355,192.51119172935907,24.4388715575908,M1984,27190.472527690174,27358.54484786194,0,0,2025-05-09 22:51:14
274,TRANSFER,204727.7723641644,C9588,245673.3268369973,40945.55447283288,M4107,18880.421912717233,223608.19427688164,1,1,2025-05-09 22:51:14
274,PAYMENT,323.5251837656794,C4036,1565.3879398565607,1241.8627560908812,M2329,26042.561297468183,26366.086481233862,0,0,2025-05-09 22:51:14
274,DEBIT,865.6727544781734,C9535,7335.360488808305,6469.687734330131,M3343,35107.72927434183,35973.402028820004,0,0,2025-05-09 22:51:14
274,CASH_OUT,889.1391087190286,C5115,6540.855636698376,5651.716527979347,M1568,13912.188983650209,14801.328092369236,0,0,2025-05-09 22:51:14
274,CASH_OUT,129072.26639292472,C3688,154886.71967150967,25814.453278584944,M1270,31485.197866191123,160557.46425911583,0,0,2025-05-09 22:51:14
274,PAYMENT,6.137602738224765,C7394,60.24114921539714,54.10354647717237,M6513,16548.10324404823,16554.240846786455,0,1,2025-05-09 22:51:14
274,CASH_OUT,570.6818499344472,C4338,3445.2493320496897,2874.5674821152425,M1397,29555.470895183145,30126.152745117593,0,0,2025-05-09 22:51:14
274,DEBIT,804.1575681294792,C7658,7700.791665310918,6896.634097181439,M8175,33254.32591095855,34058.48347908803,0,0,2025-05-09 22:51:14
274,CASH_OUT,303.0419853802477,C4538,1350.5094631372967,1047.467477757049,M9422,8838.920950831785,9141.962936212032,0,0,2025-05-09 22:51:14
274,CASH_OUT,171.98563320940846,C4146,687.9501913868105,515.9645581774021,M2561,4954.382073070435,5126.367706279843,0,0,2025-05-09 22:51:14
274,PAYMENT,821.890987057538,C2876,3508.723423553211,2686.832436495673,M2298,46411.72751119386,47233.618498251395,0,0,2025-05-09 22:51:14
274,CASH_OUT,947.8280465007387,C2406,4785.374280100353,3837.546233599614,M3237,5647.195126413246,6595.023172913984,0,0,2025-05-09 22:51:14
274,CASH_OUT,983.1002370217849,C4848,9096.063653782243,8112.963416760458,M5184,27394.013799017554,28377.11403603934,0,0,2025-05-09 22:51:14
274,TRANSFER,168.83526678701963,C7563,1390.7896405991808,1221.954373812161,M5980,35193.34463136498,35362.179898152,0,0,2025-05-09 22:51:14
274,TRANSFER,178511.41277063495,C3130,214213.69532476194,35702.282554126985,M4038,48796.10104408307,227307.51381471803,0,1,2025-05-09 22:51:14
274,DEBIT,438.4080948522199,C8896,3722.8289178671544,3284.4208230149343,M1210,21501.162530226353,21939.570625078573,0,0,2025-05-09 22:51:14
274,TRANSFER,389.35608754449464,C4669,2842.008722791742,2452.6526352472474,M5844,35359.98406714337,35749.34015468787,0,0,2025-05-09 22:51:14
274,CASH_OUT,748.7815301362759,C5625,4484.102245069962,3735.320714933686,M2767,29193.036910843166,29941.81844097944,0,0,2025-05-09 22:51:14
274,DEBIT,294.40912633710496,C8025,1312.3043641523973,1017.8952378152924,M6015,36497.74297598809,36792.1521023252,0,0,2025-05-09 22:51:14
274,TRANSFER,638.1265624577877,C9830,4376.492736884969,3738.3661744271817,M9291,36047.34833078535,36685.47489324314,0,0,2025-05-09 22:51:14
274,CASH_OUT,689.582537395102,C1651,4348.170278107216,3658.5877407121143,M7541,13070.27545416486,13759.857991559962,0,0,2025-05-09 22:51:14
274,CASH_OUT,185187.74944757222,C9883,222225.29933708665,37037.54988951443,M3941,39000.69257934691,224188.44202691913,0,1,2025-05-09 22:51:14
274,PAYMENT,427.1579674939475,C2310,4031.301889651713,3604.1439221577652,M6745,48834.940920940164,49262.09888843411,0,0,2025-05-09 22:51:14
274,PAYMENT,794.6877262681581,C9935,1380.3015438947955,585.6138176266373,M1005,11588.821506426006,12383.509232694163,0,0,2025-05-09 22:51:14
274,CASH_OUT,946.6538594128536,C2988,8466.874689721035,7520.220830308182,M2710,34086.85745654692,35033.51131595977,0,0,2025-05-09 22:51:14
274,DEBIT,421.69647000441336,C4595,1109.864599240275,688.1681292358617,M1058,17106.588453733395,17528.284923737807,0,0,2025-05-09 22:51:14
274,PAYMENT,134.66462118852104,C9429,696.309301437275,561.644680248754,M4591,16902.872504651124,17037.537125839644,0,0,2025-05-09 22:51:14
274,PAYMENT,323.0175005250137,C8017,711.1289712275375,388.1114707025238,M1359,36065.96008476579,36388.977585290806,0,0,2025-05-09 22:51:14
274,DEBIT,855.8379578906606,C6742,3670.7956221358604,2814.9576642452,M6365,9074.769676871952,9930.607634762613,0,0,2025-05-09 22:51:14
274,PAYMENT,7.693819911144639,C6707,34.59144069251451,26.89762078136987,M9517,6176.192620729537,6183.886440640682,0,1,2025-05-09 22:51:14
274,DEBIT,440.757504727271,C5681,1903.7360761915568,1462.9785714642858,M2640,33522.13376374914,33962.89126847641,0,0,2025-05-09 22:51:14
274,TRANSFER,535.3572481779164,C3978,2447.6081436249724,1912.2508954470559,M1499,40460.32478649583,40995.68203467375,0,0,2025-05-09 22:51:14
274,DEBIT,61.361029983225265,C3857,266.5887658530554,205.22773586983016,M4225,19029.654782654303,19091.015812637528,0,0,2025-05-09 22:51:14
274,PAYMENT,602.9326498663423,C1609,3390.1319594204183,2787.199309554076,M4549,37545.263935919145,38148.19658578549,0,0,2025-05-09 22:51:14
274,PAYMENT,626.7645982674954,C1767,2531.337696633423,1904.5730983659278,M5076,21688.44201531263,22315.206613580125,0,0,2025-05-09 22:51:14
274,TRANSFER,153.6761413493283,C4686,627.1187242183729,473.4425828690446,M1293,20139.57839481435,20293.25453616368,0,0,2025-05-09 22:51:14
274,DEBIT,5.644676685661044,C9412,39.33776236648074,33.69308568081969,M1897,28255.961901302646,28261.606577988307,0,1,2025-05-09 22:51:14
274,TRANSFER,2.3047665778496627,C8434,18.909401566454104,16.60463498860444,M3613,5802.949835742882,5805.2546023207315,0,1,2025-05-09 22:51:14
274,DEBIT,454.40613056889276,C5712,1307.0893758212342,852.6832452523414,M1446,33659.03878512334,34113.444915692235,0,0,2025-05-09 22:51:14
274,DEBIT,80.77695549220961,C5277,111.70667277388597,30.92971728167636,M3596,1523.3512942466332,1604.128249738843,0,0,2025-05-09 22:51:14
274,CASH_OUT,989.0825324556355,C2452,2649.3510473885585,1660.2685149329232,M4091,22538.305785317945,23527.38831777358,0,0,2025-05-09 22:51:14
274,PAYMENT,299.34576509654573,C5911,1019.611728909287,720.2659638127412,M4127,2348.278458719755,2647.6242238163004,0,0,2025-05-09 22:51:14
274,DEBIT,117.44111025453438,C4162,814.2885627038161,696.8474524492817,M8193,48146.10590639449,48263.54701664903,0,0,2025-05-09 22:51:14
